"title","popularity","weighted_average","score","bag_of_words"
"Cold Prey II","0.00502764546444098","0.4203729058234109","0.17116574960802897","horror mystery thriller after surviving the events in the jotunheimen mountains in which four of her friends were murdered the badly injured jannicke is brought to the local hospital but when she wakes up the building is dark and deserted and she soon realizes that her nightmare isn’t over yet "
"I Am Legend 2","0.005601848236733361","0.4195112469774891","0.17116560773303566","science fiction thriller a sequel to the  film i am legend "
"The Ages of Lulu","0.004776764952243327","0.4207435123401373","0.17116346390740095","drama fifteenyearold lulu has never known any affection from her family but when she goes to a rock concert with pablo a friend of the family he introduces lulu to her first sexual experience years later pablo and lulu have married pablo has created a sheltered private world for lulu into which nothing intrudes however lulu tires of her cloistered existence and begins hanging out in shady bars looking for vicarious thrills and danger "
"No Sudden Move","0.0020340137526424773","0.42484396232219024","0.1711579931804616","crime thriller a group of criminals are brought together under mysterious circumstances and have to work together to uncover whats really going on when their simple job goes completely sideways "
"To Every You I've Loved Before","0.004517417222759002","0.42111420242449205","0.17115613130345225","animation romance science fiction while struggling to make friends after his parents’ divorce koyomi takasaki meets kazune takigawa but apparently they already have kazune reveals that she’s from world line  an alternate universe in which she and koyomi are lovers but in a reality where moving between dimensions is natural could koyomi be the one from another world "
"National Lampoon's European Vacation","0.010802287653950474","0.4116843587012271","0.17115511607286113","adventure comedy romance the griswalds win a vacation to europe on a game show and so pack their bags for the continent they do their best to catch the flavor of europe but they just dont know how to be be good tourists besides they have trouble taking holidays in countries where they can speak the language "
"The Man Who Loved UFOs","0.005594008220727185","0.41949556591273396","0.1711546312975299","drama comedy fantasy in the late s journalist josé de zer seeks proof of alien life in argentina — even if he has to fake evidence — causing a surreal media circus "
"Atlantis: Milo's Return","0.0028224057622236046","0.4236524412268714","0.17115441994808273","fantasy animation science fiction family action milo and kida reunite with their friends to investigate strange occurances around the world that seem to have links to the secrets of atlantis "
"NUREOCHITA DOJO","0.005577073786153843","0.4195112469774891","0.17115074306268796","unknown  "
"Close Your Eyes","0.0021729388362719286","0.4246020150008145","0.17114456930208896","drama mystery years after his mysterious disappearance julio arenas a famous spanish actor is back in the news thanks to a television program "
"Night at the Museum: Kahmunrah Rises Again","0.004030395428455307","0.4218149786155594","0.17114422870329696","animation comedy family fantasy nick daley is following in his fathers footsteps as night watchman at the american museum of natural history so he knows what happens when the sun goes down but when the maniacal ruler kahmunrah escapes it is up to nick to save the museum once and for all "
"Mardock Scramble: The First Compression","0.0006949390187875005","0.42681291467609883","0.17114212928171205","thriller animation action drama rune ballot is a downandout teen prostitute in mardock city one day shes picked up by an ambitious casino manager named shell who gives her everything she could want renewed by a false innocence a false past and now the false life shell has given her ballot feels grateful however she cant help but be curious about why hes done so much for her so she does some research about his past on a computer this turns out to be a mistake which will change her life greatly when shell finds out what shes done he attempts to burn her to death by blowing up her car "
"Clownhouse","0.005912312870577957","0.4189853094492031","0.17114151150202803","horror three teenage brothers are terrorized by a trio of escaped mental patients disguised as clowns "
"Savages","0.0019333479471231691","0.4249512152800705","0.1711404948803021","crime drama thriller pot growers ben and chon face off against the mexican drug cartel who kidnapped their shared girlfriend "
"Halloweentown High","0.0017950500647742123","0.4251491249628667","0.17113668002401122","adventure comedy family fantasy tv movie marnie piper prepares to begin a new school year she asks the halloweentown hot witches council to work toward openness between halloweentown and the mortal world she proposes to bring a group of halloweentown students to her own high school in the mortal world "
"Linda","0.00557299697783063","0.41947613188000243","0.17113425093869938","drama selfassured mysterious and captivating linda agrees to work at an affluent home in buenos aires her charm sparks strong sexual attraction among all members of the family exposing how fragile their externally happy veneer really is "
"May-December-January","0.0058646455732604035","0.41902409638486926","0.17112842589790397","drama romance a story about claire a single mom and a career woman  she is aware that her son is gay and accepts this wholeheartedly  what breaks her heart though is finding out that they are both in love with the same man "
"The Secret Life of Walter Mitty","0.0018605925985858496","0.42502333420540594","0.1711256892413139","comedy fantasy romance walter mitty a daydreaming writer with an overprotective mother likes to imagine that he is a hero who experiences fantastic adventures his dream becomes reality when he accidentally meets a mysterious woman who hands him a little black book according to her it contains the locations of the dutch crown jewels hidden since world war ii soon mitty finds himself in the middle of a confusing conspiracy where he has difficulty differentiating between fact and fiction "
"Triple Frontier","0.006616032707292376","0.41788146134906823","0.17112220416400273","action thriller crime adventure struggling to make ends meet former special ops soldiers reunite for a highstakes heist stealing  million from a south american drug lord "
"Inside the Mind of a Dog","0.0038202829994897717","0.4220743352917091","0.17112190391637752","documentary embark on a delightful journey into the world of dogs in this documentary that reveals scientific and emotional insights about our lovable bffs "
"Why Women Cheat","0.006583731841346928","0.4179263094997898","0.17112076290472408","romance the male lead is the king of a small island nation he was previously badly hurt by the female lead the female lead has a canine tooth that makes her look extremely captivating when she smiles when the female lead vanished the male lead became extremely fond of sleeping because he did not want to miss her as fate would have it the male lead married the female lead in the end he decided to properly torment that adorable yet horrible woman for a while "
"Fair Play","0.0032071937478067563","0.42298565000903765","0.17111857625229912","drama thriller romance an unexpected promotion at a cutthroat hedge fund pushes a young couples relationship to the brink threatening to unravel not only their recent engagement but their lives "
"Return of Special Forces 5","0.005675230786551174","0.4192755185808663","0.17111534590427724","action after long wei and his men finished their operation in fuji they received a distress message from his exwife leng yun long wei immediately rushes to southeast asia alone to look for his exwife with his excellent ability to fight alone long wei and his daughter break through all the dangers they encounter one by one will they be able to rescue his exwife successfully "
"Street Angels","0.005699691636490446","0.4192311659129686","0.17111228134708173","action crime comedy thriller after her gangster boyfriend walkie pie skips town to evade a murder rap beautiful tung yen hooks up with a wealthy nightclub owner brother man only to have her ex return with guns blazing "
"Crayon Shin-chan: Invoke a Storm! The Kasukabe Boys of the Evening Sun","0.003957953680558234","0.42182755141193007","0.17110579277310697","animation comedy at a strange movie theater everyone gets sucked into the film theyre watching the longer they stay the less they remember about the real world "
"The Immortal Wars: Rebirth","0.004827881856603599","0.4205186881977325","0.17110420439305518","science fiction rebirth takes place during the early brutal stages of dominion industries in this story watch olive and other deviants undergo a series of deadly experiments lead by laurie harvey and her team "
"Will Penny","0.004170888515285994","0.4215040738144802","0.17110416263496367","western romance will penny an aging cowpoke takes a job on a ranch which requires him to ride the line of the property looking for trespassers or worse squatters he finds that his cabin in the high mountains has been appropriated by a woman whose guide to oregon has deserted her and her son too ashamed to kick mother and child out just as the bitter winter of the mountains sets in he agrees to share the cabin until the spring thaw but it isnt just the snow that slowly thaws the lonely man and woman soon forget their mutual hostility and start developing a deep love for one another "
"Me contro Te: Il film - Vacanze in Transilvania","0.004719062434437866","0.42067268934527813","0.17110051319877398","family fantasy  "
"Stone Cold","0.0009498963393083665","0.4263228589084227","0.17109908136695412","crime drama thriller tv movie jesse stone is a former la homicide detective who left behind the big city and an exwife to become the police chief of the quiet new england fishing town of paradise stones old habits die hard as he continues to indulge his two favorite things scotch whiskey and women after a series of murders—the first ever in paradise—and a high school girl is raped hes forced to face his own demons in order to solve the crimes "
"Pídeme lo que quieras","0.005486756801762687","0.4195112469774891","0.17109655287205328","romance drama after his fathers death eric zimmerman travels to spain to oversee his companys branches in madrid he falls for judith and engage in an intense erotic relationship full of exploration however eric fears his secret may end their affair "
"Moana","0.0046826847601692066","0.42071682760161","0.17109634189674552","drama tv movie the life story of italian iconic pornographic actress moana pozzi the actress ilona staller sued the production of the film for the unauthorized use of the character cicciolina of which she owned the rights "
"Snoopy Presents: It's the Small Things, Charlie Brown","0.002266078226425307","0.4243413345693019","0.17109618076357597","animation family charlie brown is determined to win the big baseball game but things turn into a fiasco right before the matchup when sally bonds with a little flower on the pitcher’s mound and vows to protect it at all costs "
"King Arthur","0.00648839724671182","0.41800022341969245","0.1710931277159041","adventure war history action drama the story of the arthurian legend based on the sarmatian hypothesis which contends that the legend has a historical nucleus in the sarmatian heavy cavalry troops stationed in britain and that the romanbritish military commander lucius artorius castus is the historical person behind the legend "
"A Strange House","0.0050709223527950755","0.4201256809528209","0.1710928257928054","thriller mystery amemiya is an unpopular youtuber who specializes in the occult one day his manager brings him a home floor plan his manager tells him that the layout looks like an ordinary home floor plan but the layout contains an inscrutable point amemiya begins to look carefully at the floor plan and kurihara who is an architect and a fan of mysteries joins him they try to reveal the mystery behind the house meanwhile yuzuki contacts amemiya and tells him that she knows something about the house he posted on his youtube channel she joins amemiya and kurihara to reveal the mystery of the house but she also seems to have a secret "
"Recently, My Sister is Unusual","0.002793240902680627","0.4235348828306018","0.1710898976738491","comedy fantasy romance mitsuki and yuya become stepsister and stepbrother because of their parents marriage mitsuki cant get along with her new family and yuya doesnt know how to approach his new stepsister one day mitsuki becomes possessed by the spirit of hiyori  hiyori likes yuya and believes yuya can help her get to heaven hiyori places a leather chastity belt upon on mitsuki and a plan takes place to help send hiyori to heaven "
"Satanic Pandemonium","0.0043082455957142085","0.42124627290601957","0.17108345651983636","horror mystery thriller sister maria is known in the convent for her good works and charity but in the secret depths of her sexual fantasies she is tormented by visions of another world  a world where her forbidden passions are allowed to run free in this world satan is her master as her acts of violence and blasphemy mount maria realizes that she has been chosen by the devil to destroy the convent and lead her sister nuns into hell "
"Encounters of the Spooky Kind","0.0037544268650378885","0.42207143269100467","0.1710812291954246","action comedy fantasy horror big guts cheung a man well known in his local village for his lack of fear is put to the test after being tricked into spending the night in a temple full of spirits zombies and vampires "
"Buddy's Mom","0.006247865555642318","0.4183297973297957","0.17108063826530368","drama romance yearold kyeongsoo is a man whos full of assumptions he learned about sex from internet porn but nothing about the real thing hes only had crushes and has never even kissed before he got embarrassed when he confessed his feelings to jiyeon his crush he comforted himself from the shame with japanese girls in his room with his right hand one day he has a fight with his father and remembers his friend baekhyeon had invited him over to gangwondo there he falls in love with his friends mother "
"The Lost Lotteries","0.004645679884620053","0.42073301890751735","0.17108061549377898","crime comedy five downontheirluck strangers must band together to steal back winning lottery tickets worth millions from a wicked mafia boss "
"Beautiful Wedding","0.01717872947209409","0.4019291023443765","0.17107887862100707","romance comedy drama abby and travis wake after a crazy night in vegas as accidental newlyweds with the mob on their heels they flee to mexico for a wild weird honeymoon—but are they in for another disaster "
"Austin Powers: The Spy Who Shagged Me","0.006558643790127162","0.4178551936942869","0.17107726375179108","adventure comedy crime science fiction when diabolical genius dr evil travels back in time to steal superspy austin powerss ‘mojo’ austin must return to the swingin s himself  with the help of american agent felicity shagwell  to stop the dastardly plan once there austin faces off against dr evils army of minions to try to save the world in his own unbelievably groovy way "
"The Squad: Home Run","0.004670454335199571","0.4206813956747022","0.17107483087100062","action thriller crime drama former antigang legend niels cartier known for his muscular and unconventional methods left the force following an intervention that went wrong and led to the death of his wife when the gang of bank robbers responsible for her death reappears eight years later niels wont let anyone stand in his way to seek revenge even if it means forming an explosive duo with his temperamental yearold daughter "
"Insidious: Chapter 3","0.0065589573907674096","0.41784689720941226","0.17107413331822535","horror thriller a twisted new tale of terror begins for a teenage girl and her family and revealing more mysteries of the otherworldly realm the further "
"Death2Kuffar","0.005446615919811062","0.4195112469774891","0.17107246834288228","unknown an uninterrupted parade of beheadings disembowelments assassinations by firearms and other monstrosities carried out by the soldiers of allah "
"FernGully: The Last Rainforest","0.0023899504793228983","0.42409567241563284","0.17107223925384688","family fantasy animation adventure when a sprite named crysta shrinks a human boy zak down to her size he vows to help the magical fairy folk stop a greedy logging company from destroying their home the pristine rainforest known as ferngully zak and his new friends fight to defend ferngully from lumberjacks — and the vengeful spirit they accidentally unleash after chopping down a magic tree "
"Project X","0.005630385894995844","0.4192343833247427","0.17107198486689462","drama comedy a young inductee into the military is given the task of looking after some chimpanzees used in the mysterious project x getting to know the chimps fairly well he begins to suspect there is more to the secret project than he is being told "
"The Great Escaper","0.002834322586552993","0.4234255538180898","0.17107081507916772","history drama war in the summer of  a world war ii veteran sneaks out of his care home to attend the th anniversary commemoration of the dday landings in normandy "
"Family Reconstruction","0.005659864355179068","0.4191871679061292","0.17107078577555915","romance drama gwangsik is a single father with a son and haera is a widow with a daughter they get remarried and become one family gwangsiks son myeongho and haeras daughter dalrae are brother and sister but they end up having sex their parents notice something is wrong but they pretend they dont know anything thats because gwangsik feels attracted to dalrae and haera feels attracted to myeongho they go on a family trip to kangwondo they end up colliding with their sexual desires for each other and in the end their family is reconstructed "
"Gunfight at Rio Bravo","0.004043253054705437","0.4216103632949282","0.17107009715079455","western action when mysterious russian gunslinger ivan turchin rides into a small texas town he runs afoul of a bloodthirsty outlaw gang known as the hellhounds outmanned and outgunned the town must put their trust in turchin to protect them from annihilation at the hands of the bandits the gunslinger finds allies in the form of marshal austin carter and sheriff vernon kelly and together the three must make a desperate stand against impossible and violent odds "
"Coma","0.002504728313653325","0.42391058544584204","0.17106707116652883","science fiction adventure action a young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world a world that is filled with the memories of all current coma patients just like a human memory this world is fragmental chaotic and unstable this is coma icecaps rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent "
"Phantom of the Opera","0.006902977293118443","0.41731176202508236","0.17106649118590403","horror drama following a tragic accident that leaves him disfigured crazed composer erique claudin transformed into a masked phantom who schemes to make beautiful young soprano christine dubois the star of the opera and wreak revenge on those who stole his music "
"Technoboys","0.005248420315174917","0.41979049437276994","0.17106524993821293","comedy music theyre fierce theyre iconic theyre back — and theyre totally lost a boyband seeking a renaissance must navigate a world they barely understand "
"Lisa Frankenstein","0.005681189198715869","0.4191347612530232","0.17106261802043882","comedy horror romance in  a misunderstood teenager has a high school crush — who just happens to be a handsome corpse after a set of playfully horrific circumstances bring him back to life the two embark on a murderous journey to find love happiness…and a few missing body parts along the way "
"Overdose","0.0019374247554463809","0.424750262196953","0.17106255973204904","action captain sara bellaiche from toulouse judiciary police branch is investigating a gofast linked to the murder of two teenagers an investigation led by richard cross from the paris criminal brigade forced to collaborate in order to find the murderer and stop the bloody gofast sara and richard are both thrown in a breathless race against the clock on the roads of spain and france "
"Deep Sea 3D","0.0038218510026910074","0.4219183806622464","0.1710604628665132","documentary sea life in a whole new way deep sea d an underwater adventure from the filmmakers behind the successful imax® d film into the deep transports audiences deep below the ocean surface through the magic of imax® and imax d moviegoers will swim with some of the planets most unique dangerous and colorful creatures and understand this inspiring underworld "
"Sweetheart","0.003332006802625088","0.4226514994608914","0.17105980386593164","horror jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone she must spend her days not only surviving the elements but must also fend off the malevolent force that comes out each night "
"The Caine Mutiny Court-Martial","0.0029977085201217156","0.42314642920530665","0.17105719679419568","drama war barney greenwald a skeptical lawyer reluctantly defends an officer of the navy who took control of the caine from its captain lt philip francis queeg while caught in a violent sea storm as the courtmartial proceeds however greenwald increasingly questions if it was truly a mutiny or rather the courageous acts of a group of sailors who could not trust their unstable leader "
"Mother's Seduction","0.005761784563259364","0.41898920487916724","0.17105275268962253","romance jungsik helps out a friend and finds himself attracted to his friends mother after being caught steeling the mothers underwear he becomes the victim of the mothers seduction "
"Tom and Jerry: Snowman's Land","0.0037431372419889936","0.4220065849046257","0.1710485163070437","family comedy animation adventure it’s time to chase that holiday spirit with tom and jerry with magic in the air jerry and his nephew tuffy make a snow mouse that miraculously comes to life to keep their new friend larry the snow mouse from melting tuffy and jerry must race him to the fabled snowman’s village in hot pursuit tom and devious dr doublevay have their own plans for larry’s magic "
"Hackers","0.006073189999024702","0.41850959826842793","0.171047753306786","action crime thriller drama along with his new friends a teenager who was arrested by the us secret service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker but they must use their computer skills to find the evidence while being pursued by the secret service and the evil computer genius behind the virus "
"Thunderbolts*","0.005405220635298449","0.4195112469774891","0.17104763117217472","action adventure an irreverent teamup featuring depressed assassin yelena belova alongside the mcu’s least anticipated band of misfits "
"Purpose of Reunion 2","0.006570247013816304","0.4177636666291338","0.1710476148599433","drama romance i am a teacher and you are a student during school days the first girl daebeom fell in love with was a practice teacher he hit on her daringly but she did nothing but treat him like a child grown up daebeom always wants to see her again and one day he heard news that she will attend this alumni reunion daebeom decides to seduce her at the reunion i should sleep with her "
"D@bbe: The Possession","0.006451392371162666","0.41793705411890913","0.17104565707026126","horror preparing for her wedding kübra gets possessed by unknown livings to cure kübra a psychiatrist ebru gets on way ebru is also an old friend of kübra ebru would work together with an exorcist to save kübra just when things seemed to be going well everything start going horribly wrong "
"Beauty and the Billionaire","0.004255247087512454","0.421224319273112","0.17104287596175227","tv movie romance comedy addison travels with a picky billionaire as an assistant in her brothers place so he doesnt lose his job she clashes with the billionaire until both start to see more in each other than they thought "
"Shoshana","0.005273508366394681","0.4196915264741534","0.17104071560949818","drama thriller a political thriller that unfolds during the british mandate in s tel aviv following two british police officers thomas wilkin and geoffrey morton in their hunt for poet and zionist activist avraham stern who is plotting to evict british authorities "
"Island Escape","0.006872871631654723","0.4172916574725878","0.17104038596802795","horror action science fiction trapped on an island a team of mercenaries on a rescue mission begin to question everything around them as they encounter threatening creatures living in the shadows "
"Stepdad and Mother-Daughter","0.0054293678845974734","0.4194410468493859","0.17103403947051282","romance seora an elegant woman from louisiana us marries businessman kyeonghan who does anything to make money kyeonghwan was in a relationship with miyeon who was a bar madam but after his marriage to seora he tells miyeon that he will now live as an elegant businessman for kyeonghwan however there was a problem of sexual desire and madness when he saw clothes with no underwear in sight one day seoras biological daughter yoona appeared at kyeonghwans newlywed house in a short skirt "
"Erotic Ghost Story","0.005440343907006121","0.41942424691088664","0.17103390510855834","fantasy drama horror three vixens have meditated for  years to able to shed their animal natures and become human for the final month of their rigors they have moved near a village where women pray to a god of fertility one sister visits the gods temple and thinks lustful thoughts as she leaves a priest confronts her warning of dire consequences and of demons that will try to stop the vixens transformation soon the youngest sister saves a poor scholar from bandits and becomes enamored of him each sister visits him and before long the youth has made love to all three after they invite him to stay with them the playfulness takes a scary turn where can they turn for help "
"Aunt","0.005252183522857882","0.419702149627569","0.17103216996474235","romance  "
"Jesus","0.004124475620529427","0.4213932192894809","0.17103197308811002","adventure drama tv movie jesus a carpenter living a simple life discovers his destiny as the biblical messiah "
"The Snow Queen 3: Fire and Ice","0.0010562069563521221","0.42599533762682995","0.17103185922454325","family animation fantasy comedy after heroically defeating both the snow queen and the snow king gerda still cannot find peace her dream is to find her parents who were once taken away from them by the north wind and finally reunite the family thus gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way they discover an ancient magical artifact of the trolls the stone of fire and ice from that moment on things dont go according to the initial planwill gerda be able to tame the mighty forces of the magical elements and get her family back the answer will be reveled in  this is a story which encompasses everything you love about wizart kindness bravery friendship mystery love of ones family and a happy ending of course "
"Disney's Snow White","0.005377623778956707","0.4195112469774891","0.17103107305836968","family fantasy a liveaction musical reimagining of the classic  film the magical music adventure journeys back to the timeless story with beloved characters bashful doc dopey grumpy happy sleepy and sneezy "
"The Car","0.005558257747739018","0.4192397795471985","0.17103086646752283","horror action thriller the utah community of santa ynez is being terrorized by a mysterious black coupe that appears out of nowhere and begins running people down after the car kills off the town sheriff captain wade parent is determined to stop the murderous driver "
"Along Came a Spider","0.006204902267928472","0.4182674874084753","0.1710299363241472","crime mystery thriller action after the harrowing death of his partner forensic psychologist and bestselling author alex cross cannot forgive himself and has retreated to the peace of retirement but when a brilliant criminal kidnaps a senators young daughter he is lured back into action as the kidnapper wants to deal with alex personally teamed with jezzie flanigan the secret service agent assigned to protect the missing girl alex follows a serpentine trail of clues that leads him to a stunning discovery  the kidnapper wants more than just ransom "
"Raayan","0.005190090596088962","0.4197878865655911","0.17102920898388982","action drama thriller raayan a simpleton patriarch has to protect his family when they inadvertently get muddled in a violent world with whirlpool of murder debauchery feud politics and power a quagmire that he has repeatedly warned them not to get pulled into "
"Daughters of Eve","0.00633002892338705","0.41807596184002893","0.17102840209004383","horror drama crime in the remote countryside of ilongo various women are sexually abused by local men two sisters meet simon the most attractive man in the village and fight over him  one constantly haunted by catholic dogma because of the abuse she suffered previously "
"Baazigar","0.0009022290419908119","0.42619940625739616","0.17102109992815298","crime thriller a young man with a vendetta against a business tycoon seduces and kills his eldest daughter and then proceeds to his younger daughter but she begins to suspect her new lovers ulterior motive "
"Harley Flanagan: Wired For Chaos","0.005357866938621143","0.4195112469774891","0.17101921895416833","documentary from his harsh childhood in the burntout lower east side musician harley flanagan burst onto the punk music scene at age  as drummer for his aunt’s band the stimulators the founder of the cromags tells his incredible story while interviews with hard rockers and icons like flea icet henry rollins and anthony bourdain add insights featuring gritty footage of nyc’s downtown s and s music scene this passionate film showcases harley’s againsttheodds transformation from chaos to peace driven by music family and personal growth "
"Halloween 4: The Return of Michael Myers","0.014052444689471078","0.4064533826838965","0.17101281988724126","horror thriller michael returns to haddonfield for jamie lloyd – the orphaned daughter of laurie strode – and her babysitter rachel can dr loomis stop him before the unholy slaughter reaches his innocent young niece "
"Zebra Lounge","0.01017100956513313","0.41227197066458077","0.17101139400491222","thriller alan and wendy barnet have been married just long enough for the excitement to have gone out of their relationship and theyre looking for a way to put some spice back in their lives after placing a personal ad looking for another couple interested in swapping mates the barnets are led to the zebra lounge where they meet jack and louise bauer a pair of seasoned erotic adventurers while the barnets find the swinging scene exciting at first they soon decide it may be doing more harm than good to their marriage but easing the bauers out of their lives proves to be neither simple nor safe "
"Freud's Last Session","0.004199426173548476","0.4212263271911427","0.1710101865805862","drama on the eve of the second world war two of the greatest minds of the twentieth century cs lewis and sigmund freud converge for their own personal battle over the existence of god the film interweaves the lives of freud and lewis past present and through fantasy bursting from the confines of freud’s study on a dynamic journey "
"A Christmas Less Traveled","0.005411492648103392","0.4194059918470394","0.1710092923276778","tv movie comedy drama romance “the dine and dash” diner has a stack of mounting unpaid bills forcing its owner desi to sell her beloved mint condition cherry red  ford f a gift from her deceased father as desi visits the vintage truck one last time she discovers a recorded message from her dad on an old audio cassette desi’s dad’s voice sends her and “old red” out to retrace her family’s most memorable moments one last time "
"Alien Country","0.006247865555642318","0.41814701859023584","0.17100752676947972","science fiction horror comedy action reeling from the news of an unexpected pregnancy jimmy and everly unknowingly release an alien invasion in their small town and learn to work together in order to save each other their town and evidently the entire galaxy "
"Canceled","0.005437207900603651","0.4193617912391827","0.1710070412360353","mystery horror thriller gone ghosting is a popular ghost hunting team that earned millions from live broadcasts and selling merch lise catta sandro and polly join the group to livestream a ghost hunt to prove that everything is real they break into a place where legend says everyone has died and do the craziest broadcast ever live "
"Lord of Misrule","0.006771892225495168","0.4173584612169159","0.17100651982206347","horror when the daughter of the towns new priest goes missing during the harvest festival a desperate search begins uncovering the towns dark history and resurfacing tales of a mysterious malevolent spirit that demands sacrifice "
"Child's Play 2","0.005465431958225886","0.41931152182835096","0.17100386790627595","horror thriller chucky is reconstructed by a toy factory to dispel the negative publicity surrounding the doll and tracks young andy barclay to a foster home where the chase begins again "
"Eldorado: Everything the Nazis Hate","0.0018615334005065909","0.424710897078866","0.17100127887185035","documentary a glittery nightclub in s berlin becomes a haven for the queer community in this documentary exploring the freedoms lost amid hitler’s rise to power "
"Defying Gravity: The Curtain Rises on Wicked","0.004765475329194432","0.4203447307898234","0.170997177513446","documentary a behindthescenes look at the highlyanticipated twopart film adaptation of the hit broadway musical featuring interviews with the cast and crew "
"The Notorious Bettie Page","0.005438775903804886","0.4193232672135909","0.1709925724277193","comedy drama bettie page grew up in a conservative religious family in tennessee and became a photo model sensation in s new york betties legendary pinup photos made her the target of a senate investigation into pornography and transformed her into an erotic icon who continues to enthrall fans to this day "
"An American Tail: Fievel Goes West","0.00513677848724696","0.4197761155199278","0.1709925133003193","animation family western adventure comedy some time after the mousekewitzs have settled in america they find that they are still having problems with the threat of cats that makes them eager to try another home out in the west where they are promised that mice and cats live in peace unfortunately the one making this claim is an oily con artist named cat r waul who is intent on his own sinister plan "
"Dune","0.01629563006915835","0.40303562986995023","0.17099162998947512","action science fiction adventure in the year  the most precious substance in the universe is the spice melange the spice extends life the spice expands consciousness the spice is vital to space travel  the spice exists on only one planet in the entire universe the vast desert planet arrakis also known as dune  its native inhabitants the fremen have long held a prophecy that a man would come a messiah who would lead them to true freedom "
"Sun and Concrete","0.0006055628363170864","0.426568753601702","0.17099083914247107","crime drama adventure the four friends lukas julius gino and sanchez are trying to survive the everyday life in neukölln berlin between drugs gangs rap violence and boredom until they are one day making a serious decision with serious consequences because of a dead certain plan "
"Marni: The Story of Wewe Gombel","0.005331838085480636","0.41947613188000243","0.17098955560328938","action horror thriller one family namely rahayu and her two children anissa and aan moved to a village that is said to have a dark history one day aan disappeared without a trace because he was kidnapped by a spirit "
"The 33D Invader","0.006437593942991793","0.4178033588016734","0.17098389988646445","comedy science fiction a young woman named future is sent from the year  to the year  in hong kong future was sent by the united nations in order to get pregnant where she can then extract her genes and repopulate the earth as  of males have become infertile in the future due to attacks from planet xucker two assassins from xuckler are sent after her to stop her future meets three university students felix dansan and sing the men are obsessed with female students next door chinchin chenchen and saisai the students agree to help future find a mate at the university "
"The Smurfs: The Legend of Smurfy Hollow","0.001795677266054706","0.4247646507732672","0.1709832666689397","animation comedy family fantasy when brainy smurf is favored to win the annual smurfberry hunt for the ninth year in a row gutsy smurf sets out to discover how brainy wins every year gutsy’s investigation takes him into spooky smurfy hollow–and right into gargamel’s trap can brainy and gutsy with the help of smurfette put aside their rivalry before gargamel captures them–or worse they come facetoface with the legendary ghost the headless horseman "
"The Girl Next Door 2","0.004983114173525897","0.4199762023514322","0.17098034944468843","romance her husband sejin is not interested in his wife ahae as a woman ahaes husband is just heartless in fact sejin is having an affair with aras young and beautiful younger brother ara after having suffered from depression due to work poisoning he receives a message from the alumni association and he changes his mind and attends there she meets ahae the nextdoor sister who had a crush on her childhood and is still fantastic with her pretty appearance lonely aha due to the innocence of her husband and gunhoo approaching her with counseling as if they were aware of each others loneliness they are attracted to each other and spend one night returning to each others daily lives but after forgetting about the ahae the hand of the ahae abandonment comes to mind all night will they be able to go back to their daily lives "
"Bandolero!","0.003791118139946794","0.4217591319356344","0.17097832365822185","romance western posing as a hangman mace bishop arrives in town with the intention of freeing a gang of outlaws including his brother from the gallows mace urges his younger brother to give up crime the sheriff chases the brothers to mexico they join forces however against a group of mexican bandits "
"Limbo","0.0052888747977667865","0.4195112469774891","0.17097782366965572","drama trapped in a recurring cycle of sleep paralysis a man desperately searches for a way to break free "
"Mickey and Friends: Trick or Treats","0.0031011967314032466","0.4227827618565574","0.17097382278146492","animation family mickey minnie goofy donald and daisy are trickortreating when donald spies the spookiest mansion he’s ever seen and assumes it has the best treats after he convinces his friends to risk a visit the owner witch hazel casts a spell that turns them into their costumes "
"Flowers in the Attic","0.0054218414692315435","0.4192919270171911","0.17096987568841537","drama mystery thriller horror after the death of her husband a mother takes her kids off to live with their grandparents in a huge decrepit old mansion however the kids are kept hidden in a room just below the attic visited only by their mother who becomes less and less concerned about them and their failing health and more concerned about herself and the inheritence she plans to win back from her dying father "
"Crayon Shin-chan: Invoke a Storm! Me and the Space Princess","0.004110049991078062","0.4212574066216943","0.17096899264332457","comedy animation the noharas get abducted by aliens who claim that shinchans baby sister is their princess will she stay on this planet or return to kasukabe "
"Come Play","0.0017868964481277888","0.4247406985574049","0.17096841729183865","horror mystery thriller a lonely young boy feels different from everyone else desperate for a friend he seeks solace and refuge in his everpresent cell phone and tablet when a mysterious creature uses the boy’s devices against him to break into our world his parents must fight to save their son from the monster beyond the screen "
"The Ape Woman","0.0012647513821164216","0.4255210543471999","0.1709672725681498","drama comedy a modest neapolitan man meets a young woman with excessive hairiness he exhibits her at fairs and marries her it is after marriage that he receives a tempting offer from a french manager "
"The Land Before Time IX: Journey to Big Water","0.0068553099958008875","0.4171309990542551","0.1709655856191826","animation adventure family littlefoot befriends with a mysterious funloving dolphinlike creature named mo who is trapped in new water caused by heavy rain the gang then goes on an adventure to the big water to bring mo home "
